match_id,team_id,scored,conceded,xgoals,passes,accuracy,shots,ontarget,offtarget,possession,tackleswon,corners,offsides,fouls,win,homeaway,rolling_avg_goals,prev_xgoals,prev_possession,prev_shots,prev_ontarget,prev_accuracy,cumulative_points,points_rank,goal_difference,win_streak,matchday,home_team_id,away_team_id,home_score,away_score,season_name,team_name,rolling_xg_performance,home_form_wins,home_form_goals,away_form_wins,away_form_goals,rolling_shot_conversion,opponent_id,h2h_points,elo_before,opponent_elo_before,dc_lambda,dc_mu,dc_home_win,dc_draw,dc_away_win
782,75,0,2,1.31,325,0.69,15,6,9,0.46,119,5,1,15,False,Home,2.0,0.2,0.4,7.0,1.0,0.72,19.0,14,-25.0,0.0,21,75,58,0,2,2022-2023,Bochum,0.8119999999999999,5.0,3.0,,,0.1473949579831932,58,3,1447.924853467532,1577.4256001101687,1.1858540465964575,1.6653646826688262,0.2559048099196054,0.27443577148781095,0.469648847688809
797,55,3,0,3.84,730,0.9,19,10,9,0.65,96,10,3,8,True,Home,2.2,1.23,0.46,13.0,4.0,0.85,43.0,1,40.0,0.0,22,55,63,3,0,2022-2023,Bayern Munich,0.5319999999999999,3.0,3.4,,,0.167034743034743,63,9,1693.3815378526965,1615.5105800576011,2.7021649346942396,0.8243171090877779,0.7596090466165671,0.1602922274240935,0.07959427789457545
795,56,2,1,1.26,256,0.66,11,6,5,0.38,106,6,3,12,True,Home,0.2,0.37,0.46,7.0,2.0,0.7,13.0,18,-27.0,0.0,22,56,57,2,1,2022-2023,Schalke,-0.726,1.0,0.4,,,0.0222222222222222,57,1,1323.5258985922007,1428.8390924129249,1.0132728083294513,2.1778403123607797,0.1522829439492871,0.22170604599208807,0.6259178903013585
795,57,1,2,0.95,515,0.82,17,5,12,0.62,116,9,1,13,False,Away,1.4,1.48,0.48,18.0,7.0,0.78,19.0,14,-10.0,1.0,22,56,57,2,1,2022-2023,VfB Stuttgart,0.0819999999999999,,,0.0,1.0,0.1176190476190476,56,4,1428.8390924129249,1323.5258985922007,1.0132728083294513,2.1778403123607797,0.1522829439492871,0.22170604599208807,0.6259178903013585
796,58,1,1,0.71,445,0.75,9,4,5,0.46,104,1,2,14,False,Home,1.8,2.23,0.54,15.0,5.0,0.76,40.0,4,3.0,2.0,22,58,72,1,1,2022-2023,Freiburg,-0.0099999999999996,4.0,2.4,,,0.1611111111111111,72,9,1585.1490398666824,1539.7701878607932,1.3258897753120895,1.715299701355082,0.2819037012572809,0.2669534496031946,0.45112853729201163
790,59,3,0,0.89,481,0.81,12,6,6,0.57,114,2,2,16,True,Home,1.0,0.24,0.53,3.0,0.0,0.82,27.0,10,-10.0,0.0,22,59,75,3,0,2022-2023,Werder Bremen,0.1339999999999999,2.0,1.2,,,0.098015873015873,75,3,1420.2893473270835,1440.2014137110184,1.9248584018181252,1.0740147284549866,0.5573294054999821,0.2491910250695669,0.19344544964228838
791,60,2,0,0.77,273,0.7,11,3,8,0.48,107,1,5,16,True,Home,1.0,1.38,0.41,15.0,8.0,0.74,17.0,17,-15.0,0.0,22,60,64,2,0,2022-2023,Hertha Berlin,-0.2160000000000001,2.0,1.6,,,0.0603921568627451,64,13,1400.7685616186384,1442.42722129637,1.3356392301462443,1.252197686538261,0.36964645653062644,0.2998704805547587,0.33048073333329353
793,61,0,2,0.63,447,0.79,11,5,6,0.56,107,10,6,9,False,Home,0.8,0.41,0.52,11.0,4.0,0.8,26.0,12,-2.0,0.0,22,61,71,0,2,2022-2023,Cologne,-0.0839999999999999,2.0,2.4,,,0.1666666666666666,71,7,1498.651018601698,1521.2283608881908,1.247499469826997,1.3818069506597905,0.3204079673324864,0.2966058839058648,0.3829833295444664
792,62,0,1,0.92,350,0.78,13,4,9,0.45,95,12,2,11,False,Home,1.2,0.38,0.51,8.0,2.0,0.79,19.0,14,-11.0,0.0,22,62,67,0,1,2022-2023,Hoffenheim,-0.1000000000000001,0.0,1.2,,,0.0981818181818182,67,1,1418.7290124595154,1649.34648322121,1.6300395071120997,2.316421214996181,0.2594733873316575,0.21861997194531882,0.5217459553976457
797,63,0,3,0.45,307,0.76,4,1,3,0.35,82,4,1,9,False,Away,1.6,0.92,0.54,9.0,4.0,0.75,43.0,1,11.0,0.0,22,55,63,3,0,2022-2023,Union Berlin,0.2800000000000002,,,3.0,1.4,0.195093795093795,55,3,1615.5105800576011,1693.3815378526965,2.7021649346942396,0.8243171090877779,0.7596090466165671,0.1602922274240935,0.07959427789457545
791,64,0,2,0.71,349,0.75,9,2,7,0.52,94,6,1,19,False,Away,1.0,1.72,0.49,14.0,3.0,0.73,24.0,13,-10.0,1.0,22,60,64,2,0,2022-2023,Augsburg,-0.4040000000000001,,,0.0,1.6,0.0792532467532467,60,1,1442.42722129637,1400.7685616186384,1.3356392301462443,1.252197686538261,0.36964645653062644,0.2998704805547587,0.33048073333329353
794,65,1,2,0.66,485,0.82,9,4,5,0.45,118,6,2,11,False,Away,1.4,2.09,0.47,11.0,6.0,0.81,38.0,6,13.0,1.0,22,69,65,2,1,2022-2023,Eintracht Frankfurt,0.32,,,1.0,1.0,0.1749350649350649,69,7,1563.9839482975356,1619.919296983907,1.9922549241950085,1.1569118559800986,0.5532890961944359,0.24350737705262018,0.20315807220775317
792,67,1,0,1.67,484,0.86,23,11,12,0.55,122,11,1,7,True,Away,3.0,2.29,0.59,12.0,5.0,0.8,43.0,1,17.0,6.0,22,62,67,0,1,2022-2023,Borussia Dortmund,1.298,,,3.0,1.6,0.2301960784313725,62,10,1649.34648322121,1418.7290124595154,1.6300395071120997,2.316421214996181,0.2594733873316575,0.21861997194531882,0.5217459553976457
789,68,0,4,0.93,614,0.84,8,2,6,0.61,92,3,3,6,False,Away,1.6,2.2,0.54,17.0,7.0,0.88,29.0,8,3.0,1.0,22,70,68,4,0,2022-2023,Borussia Mönchengladbach,0.3080000000000001,,,1.0,1.4,0.1438655462184874,70,2,1501.1777713684694,1514.1539275118705,1.7416936951459898,1.3347658510964078,0.45560634945680606,0.26460837872261755,0.27976909619563045
794,69,2,1,2.49,576,0.82,10,5,5,0.55,130,2,1,11,True,Home,2.4,1.68,0.55,17.0,5.0,0.87,39.0,5,17.0,1.0,22,69,65,2,1,2022-2023,RB Leipzig,0.906,3.0,1.8,,,0.1591036414565826,65,4,1619.919296983907,1563.9839482975356,1.9922549241950085,1.1569118559800986,0.5532890961944359,0.24350737705262018,0.20315807220775317
789,70,4,0,1.85,327,0.72,14,8,6,0.39,95,3,2,17,True,Home,2.6,2.06,0.39,12.0,7.0,0.64,29.0,8,-1.0,2.0,22,70,68,4,0,2022-2023,Mainz,0.636,2.0,2.0,,,0.2042490842490842,68,8,1514.1539275118705,1501.1777713684694,1.7416936951459898,1.3347658510964078,0.45560634945680606,0.26460837872261755,0.27976909619563045
793,71,2,0,1.0,337,0.74,6,4,2,0.44,108,2,2,16,True,Away,1.6,0.25,0.45,7.0,2.0,0.83,30.0,7,9.0,0.0,22,61,71,0,2,2022-2023,Wolfsburg,0.1119999999999999,,,3.0,2.2,0.1162907268170426,61,7,1521.2283608881908,1498.651018601698,1.247499469826997,1.3818069506597905,0.3204079673324864,0.2966058839058648,0.3829833295444664
796,72,1,1,2.46,528,0.82,15,4,11,0.54,90,3,0,13,False,Away,1.4,2.64,0.61,17.0,7.0,0.84,27.0,10,0.0,0.0,22,58,72,1,1,2022-2023,Bayer Leverkusen,-0.0659999999999998,,,3.0,1.6,0.1098930481283422,58,6,1539.7701878607932,1585.1490398666824,1.3258897753120895,1.715299701355082,0.2819037012572809,0.2669534496031946,0.45112853729201163
790,75,0,3,0.64,332,0.71,9,2,7,0.43,111,0,4,16,False,Away,1.4,1.31,0.46,15.0,6.0,0.69,19.0,14,-27.0,0.0,22,59,75,3,0,2022-2023,Bochum,0.3539999999999998,,,1.0,0.6,0.0873949579831932,59,0,1440.2014137110184,1420.2893473270835,1.9248584018181252,1.0740147284549866,0.5573294054999821,0.2491910250695669,0.19344544964228838
804,55,2,1,1.9,644,0.88,13,6,7,0.57,124,6,1,12,True,Away,2.6,3.84,0.65,19.0,10.0,0.9,46.0,1,43.0,1.0,23,57,55,1,2,2022-2023,Bayern Munich,0.4399999999999999,,,3.0,2.4,0.189522781312255,57,11,1702.7361197317182,1413.3091562809052,1.3826968144814715,2.440365489530296,0.1953665919571524,0.20766166793889843,0.5967400000198371
800,56,2,0,0.95,205,0.61,9,5,4,0.41,96,4,3,11,True,Away,0.4,1.26,0.38,11.0,6.0,0.66,16.0,18,-26.0,1.0,23,75,56,0,2,2022-2023,Schalke,-0.604,,,0.0,0.4,0.0363636363636363,75,3,1339.0558347242204,1427.514427299226,1.8457129706153839,0.9986891373153854,0.557080287032698,0.25645721049797415,0.18643847655260173
804,57,1,2,0.64,424,0.82,11,4,7,0.43,113,3,3,6,False,Home,1.2,0.95,0.62,17.0,5.0,0.82,19.0,15,-11.0,0.0,23,57,55,1,2,2022-2023,VfB Stuttgart,-0.132,3.0,1.6,,,0.0793837535014005,55,2,1413.3091562809052,1702.7361197317182,1.3826968144814715,2.440365489530296,0.1953665919571524,0.20766166793889843,0.5967400000198371
801,58,0,0,0.42,420,0.81,8,3,5,0.48,84,5,2,15,False,Away,1.8,0.71,0.46,9.0,4.0,0.75,41.0,5,3.0,0.0,23,68,58,0,0,2022-2023,Freiburg,0.1440000000000003,,,2.0,1.2,0.1666666666666666,68,6,1583.590561905853,1489.625743650942,1.7279439252714859,1.536606497733621,0.4108240675863575,0.2592284095349883,0.329928732230736
799,59,1,2,2.18,557,0.83,17,8,9,0.56,114,7,3,9,False,Away,1.4,0.89,0.57,12.0,6.0,0.81,30.0,9,-7.0,1.0,23,64,59,2,1,2022-2023,Werder Bremen,0.518,,,1.0,0.8,0.123015873015873,64,3,1432.9763337388758,1428.995238038326,1.401214609949031,1.3033844576868696,0.376481689314966,0.29206830697499603,0.3314465384555624
805,60,1,4,0.97,388,0.77,7,2,5,0.4,99,2,1,14,False,Away,1.4,0.77,0.48,11.0,3.0,0.7,20.0,14,-13.0,1.0,23,72,60,4,1,2022-2023,Hertha Berlin,0.1219999999999998,,,0.0,0.6,0.0967557932263814,72,6,1414.2005448766822,1541.3286658216225,2.7237532320392672,0.8004477306279708,0.7677164993792271,0.1566607522106115,0.07508688122059302
803,61,0,0,0.83,491,0.8,11,4,7,0.48,97,4,2,10,False,Away,0.6,0.63,0.56,11.0,5.0,0.79,26.0,12,-4.0,0.0,23,63,61,0,0,2022-2023,Cologne,-0.2079999999999999,,,0.0,0.2,0.0666666666666666,63,1,1487.429716600434,1606.1559981785797,1.4242674823821622,0.9429406651695098,0.46405848686597767,0.3043253472963398,0.23161348813665222
802,62,0,1,0.77,410,0.76,15,4,11,0.51,112,3,1,15,False,Away,0.8,0.92,0.45,13.0,4.0,0.78,19.0,15,-12.0,0.0,23,70,62,1,0,2022-2023,Hoffenheim,-0.2560000000000001,,,0.0,1.2,0.0715151515151515,70,4,1413.699418281076,1525.7059552293977,1.7880873610084111,1.3029302200318251,0.4735793121335279,0.2614649831923065,0.26493617166685735
803,63,0,0,0.44,502,0.81,8,2,6,0.52,96,5,1,9,False,Home,1.2,0.45,0.35,4.0,1.0,0.76,43.0,3,8.0,0.0,23,63,61,0,0,2022-2023,Union Berlin,0.1620000000000002,3.0,1.8,,,0.1587301587301587,61,13,1606.1559981785797,1487.429716600434,1.4242674823821622,0.9429406651695098,0.46405848686597767,0.3043253472963398,0.23161348813665222
799,64,2,1,0.89,320,0.78,9,5,4,0.44,99,3,3,10,True,Home,0.8,0.71,0.52,9.0,2.0,0.75,24.0,13,-12.0,0.0,23,64,59,2,1,2022-2023,Augsburg,-0.524,3.0,0.8,,,0.0649675324675324,59,6,1428.995238038326,1432.9763337388758,1.401214609949031,1.3033844576868696,0.376481689314966,0.29206830697499603,0.3314465384555624
806,65,2,2,0.97,434,0.79,10,2,8,0.47,97,5,1,16,False,Away,1.4,0.66,0.45,9.0,4.0,0.82,38.0,6,12.0,0.0,23,71,65,2,2,2022-2023,Eintracht Frankfurt,0.22,,,0.0,0.8,0.1471572871572871,71,4,1553.899366525234,1532.4496628894549,1.5849453349534772,1.410713347463166,0.40140032850964075,0.27377703405360604,0.3248136477414488
798,67,2,1,1.24,372,0.82,8,3,5,0.42,103,4,0,8,True,Home,2.8,1.67,0.55,23.0,11.0,0.86,46.0,1,18.0,7.0,23,67,69,2,1,2022-2023,Borussia Dortmund,1.024,5.0,4.2,,,0.2055583972719522,69,6,1654.3760773996494,1630.003878756209,1.9019428697162868,1.540705559870408,0.45038763228349005,0.24777416421586035,0.3018023377351291
801,68,0,0,1.18,471,0.86,10,4,6,0.52,103,6,1,11,False,Home,1.6,0.93,0.61,8.0,2.0,0.84,29.0,10,-1.0,0.0,23,68,58,0,0,2022-2023,Borussia Mönchengladbach,0.188,3.0,2.4,,,0.1438655462184874,58,6,1489.625743650942,1583.590561905853,1.7279439252714859,1.536606497733621,0.4108240675863575,0.2592284095349883,0.329928732230736
798,69,1,2,2.45,615,0.89,16,6,10,0.58,82,6,2,20,False,Away,1.6,2.49,0.55,10.0,5.0,0.82,42.0,4,18.0,2.0,23,67,69,2,1,2022-2023,RB Leipzig,0.2679999999999999,,,4.0,2.8,0.1419607843137254,67,9,1630.003878756209,1654.3760773996494,1.9019428697162868,1.540705559870408,0.45038763228349005,0.24777416421586035,0.3018023377351291
802,70,1,0,1.05,350,0.74,16,6,10,0.49,129,11,4,12,True,Home,3.2,1.85,0.39,14.0,8.0,0.72,32.0,8,3.0,3.0,23,70,62,1,0,2022-2023,Mainz,1.1,3.0,2.8,,,0.2447252747252747,62,10,1525.7059552293977,1413.699418281076,1.7880873610084111,1.3029302200318251,0.4735793121335279,0.2614649831923065,0.26493617166685735
806,71,2,2,1.5,467,0.83,13,8,5,0.53,98,4,0,11,False,Home,1.0,1.0,0.44,6.0,4.0,0.74,33.0,7,11.0,1.0,23,71,65,2,2,2022-2023,Wolfsburg,-0.13,3.0,2.8,,,0.1162907268170426,65,10,1532.4496628894549,1553.899366525234,1.5849453349534772,1.410713347463166,0.40140032850964075,0.27377703405360604,0.3248136477414488
805,72,4,1,2.31,644,0.88,18,9,9,0.6,101,9,4,11,True,Home,1.2,2.46,0.54,15.0,4.0,0.82,28.0,11,0.0,0.0,23,72,60,4,1,2022-2023,Bayer Leverkusen,-0.4759999999999998,3.0,2.2,,,0.0868627450980392,60,6,1541.3286658216225,1414.2005448766822,2.7237532320392672,0.8004477306279708,0.7677164993792271,0.1566607522106115,0.07508688122059302
800,75,0,2,1.5,381,0.77,6,4,2,0.59,104,4,2,17,False,Home,1.4,0.64,0.43,9.0,2.0,0.71,19.0,15,-30.0,0.0,23,75,56,0,2,2022-2023,Bochum,0.3399999999999998,4.0,2.4,,,0.0873949579831932,56,0,1427.514427299226,1339.0558347242204,1.8457129706153839,0.9986891373153854,0.557080287032698,0.25645721049797415,0.18643847655260173
811,55,5,3,2.8,585,0.87,24,9,15,0.61,119,8,2,8,True,Home,2.8,1.9,0.57,13.0,6.0,0.88,49.0,1,44.0,2.0,24,55,64,5,3,2022-2023,Bayern Munich,0.484,3.0,2.8,,,0.2060062977957714,64,9,1706.5508744769245,1441.1327341949504,3.195310545209036,0.7792539361295537,0.8299113810830937,0.11734202375748061,0.05100315137896514
812,56,2,2,1.66,255,0.7,10,5,5,0.38,90,3,1,16,False,Home,0.8,0.95,0.41,9.0,5.0,0.61,19.0,15,-24.0,2.0,24,56,67,2,2,2022-2023,Schalke,-0.176,1.0,0.6,,,0.0808080808080808,67,0,1354.0467370809556,1665.535669537648,0.9284988992169794,2.9249515130552983,0.08102617788723601,0.14820297496552456,0.769856322431302
809,57,1,1,0.71,453,0.8,9,5,4,0.49,136,2,3,11,False,Away,1.2,0.64,0.43,11.0,4.0,0.82,19.0,15,-12.0,0.0,24,65,57,1,1,2022-2023,VfB Stuttgart,0.1119999999999999,,,0.0,1.0,0.0775655716832187,65,3,1409.494401535699,1553.159459816142,1.88932339020333,1.3967240559789533,0.4771849457892561,0.2516799132406996,0.271103886951357
813,58,2,1,0.79,459,0.8,9,3,6,0.58,122,2,1,11,True,Home,1.2,0.42,0.48,8.0,3.0,0.81,42.0,4,3.0,0.0,24,58,62,2,1,2022-2023,Freiburg,0.0240000000000003,3.0,2.2,,,0.1266666666666666,62,8,1580.4220120002376,1405.439314272369,1.974875803326324,1.3473658795455103,0.507185818553414,0.24538636724883897,0.24738430070235917
814,59,2,3,1.84,503,0.79,12,6,6,0.53,103,2,5,12,False,Home,1.2,2.18,0.56,17.0,8.0,0.83,30.0,10,-8.0,0.0,24,59,72,2,3,2022-2023,Werder Bremen,0.3159999999999999,2.0,1.4,,,0.1062091503267974,72,3,1420.8388375822517,1549.123818686168,1.2241557828195413,1.944818956141729,0.22418038676326218,0.24834317192128094,0.5274388263497257
808,60,1,1,1.42,235,0.56,10,4,6,0.44,103,7,2,10,False,Home,1.6,0.97,0.4,7.0,2.0,0.77,20.0,14,-16.0,0.0,24,60,70,1,1,2022-2023,Hertha Berlin,0.2899999999999998,3.0,1.6,,,0.12532722179781,70,3,1406.4053920121366,1533.966059238105,1.1709257042561925,1.4698206803887164,0.2843320049421121,0.29275517434920073,0.42290892219553383
807,61,0,2,0.69,484,0.77,11,5,6,0.61,125,10,3,9,False,Home,0.6,0.83,0.48,11.0,4.0,0.8,27.0,12,-4.0,0.0,24,61,75,0,2,2022-2023,Cologne,-0.3319999999999999,2.0,2.2,,,0.0666666666666666,75,5,1491.377879756892,1412.523524942491,1.6466899439386813,1.032005067608484,0.5007812499642659,0.27825664594036786,0.22095282357860332
813,62,1,2,0.71,285,0.75,12,1,11,0.42,107,2,2,25,False,Away,0.6,0.77,0.51,15.0,4.0,0.76,19.0,15,-13.0,0.0,24,58,62,2,1,2022-2023,Hoffenheim,-0.1160000000000001,,,0.0,1.0,0.0581818181818182,58,5,1405.439314272369,1580.4220120002376,1.974875803326324,1.3473658795455103,0.507185818553414,0.24538636724883897,0.24738430070235917
815,63,1,1,1.29,343,0.72,11,2,9,0.45,65,5,1,14,False,Away,0.8,0.44,0.52,8.0,2.0,0.81,44.0,3,8.0,0.0,24,71,63,1,1,2022-2023,Union Berlin,-0.0319999999999998,,,3.0,1.4,0.1015873015873015,71,7,1602.2078350221211,1533.189569598547,1.4811225805481703,1.029462862282065,0.4584647556405694,0.2960504791687377,0.24548094834707596
811,64,3,5,2.59,304,0.75,13,6,7,0.39,78,5,1,10,False,Away,1.0,0.89,0.44,9.0,5.0,0.78,27.0,12,-11.0,1.0,24,55,64,5,3,2022-2023,Augsburg,-0.126,,,0.0,1.4,0.0969119769119769,55,6,1441.1327341949504,1706.5508744769245,3.195310545209036,0.7792539361295537,0.8299113810830937,0.11734202375748061,0.05100315137896514
809,65,1,1,0.78,490,0.78,10,1,9,0.51,113,3,3,16,False,Home,1.6,0.97,0.47,10.0,2.0,0.79,39.0,6,12.0,0.0,24,65,57,1,1,2022-2023,Eintracht Frankfurt,0.3380000000000001,4.0,2.6,,,0.1585858585858585,57,9,1553.159459816142,1409.494401535699,1.88932339020333,1.3967240559789533,0.4771849457892561,0.2516799132406996,0.271103886951357
812,67,2,2,1.96,538,0.86,20,8,12,0.62,140,6,1,8,False,Away,2.8,1.24,0.42,8.0,3.0,0.82,49.0,1,19.0,8.0,24,56,67,2,2,2022-2023,Borussia Dortmund,0.934,,,4.0,1.8,0.1888917306052855,56,6,1665.535669537648,1354.0467370809556,0.9284988992169794,2.9249515130552983,0.08102617788723601,0.14820297496552456,0.769856322431302
810,68,0,3,1.32,357,0.77,7,3,4,0.36,89,0,1,9,False,Away,0.8,1.18,0.52,10.0,4.0,0.86,30.0,10,-1.0,0.0,24,69,68,3,0,2022-2023,Borussia Mönchengladbach,-0.426,,,1.0,1.2,0.0638655462184873,69,6,1492.7942935565577,1618.8442866182102,2.396305790289274,1.1158890756309499,0.6453660292131104,0.20425022152585928,0.15018433499036132
810,69,3,0,1.8,706,0.89,14,9,5,0.64,86,11,3,9,True,Home,1.4,2.45,0.58,16.0,6.0,0.89,42.0,4,17.0,0.0,24,69,68,3,0,2022-2023,RB Leipzig,-0.1940000000000001,3.0,1.8,,,0.110016339869281,68,6,1618.8442866182102,1492.7942935565577,2.396305790289274,1.1158890756309499,0.6453660292131104,0.20425022152585928,0.15018433499036132
808,70,1,1,0.53,372,0.75,7,3,4,0.56,125,8,3,15,False,Away,2.4,1.05,0.49,16.0,6.0,0.74,35.0,7,4.0,4.0,24,60,70,1,1,2022-2023,Mainz,0.632,,,1.0,1.4,0.1857967032967033,60,9,1533.966059238105,1406.4053920121366,1.1709257042561925,1.4698206803887164,0.2843320049421121,0.29275517434920073,0.42290892219553383
815,71,1,1,1.64,471,0.82,15,6,9,0.55,102,3,1,11,False,Home,1.2,1.5,0.53,13.0,8.0,0.83,34.0,8,11.0,0.0,24,71,63,1,1,2022-2023,Wolfsburg,-0.132,2.0,2.4,,,0.1184885290148447,63,7,1533.189569598547,1602.2078350221211,1.4811225805481703,1.029462862282065,0.4584647556405694,0.2960504791687377,0.24548094834707596
814,72,3,2,1.25,458,0.75,13,5,8,0.47,80,3,1,12,True,Away,2.0,2.31,0.6,18.0,9.0,0.88,31.0,9,3.0,1.0,24,59,72,2,3,2022-2023,Bayer Leverkusen,0.1160000000000001,,,3.0,1.8,0.1313071895424837,59,3,1549.123818686168,1420.8388375822517,1.2241557828195413,1.944818956141729,0.22418038676326218,0.24834317192128094,0.5274388263497257
807,75,2,0,1.5,290,0.65,10,3,7,0.39,137,1,1,14,True,Away,1.0,1.5,0.59,6.0,4.0,0.77,19.0,15,-32.0,0.0,24,61,75,0,2,2022-2023,Bochum,-0.2160000000000001,,,1.0,0.6,0.0588235294117647,61,2,1412.523524942491,1491.377879756892,1.6466899439386813,1.032005067608484,0.5007812499642659,0.27825664594036786,0.22095282357860332
823,55,1,2,0.9,572,0.87,11,6,5,0.57,116,3,1,11,False,Away,3.0,2.8,0.61,24.0,9.0,0.87,52.0,1,46.0,3.0,25,72,55,2,1,2022-2023,Bayern Munich,0.256,,,3.0,2.2,0.1587840755735492,72,13,1710.8302088227742,1556.883961972627,1.695016250173642,1.9149475523297907,0.334304363530397,0.24256784941819998,0.4230836214025422
818,56,1,1,1.42,345,0.8,13,6,7,0.53,112,6,0,14,False,Away,1.2,1.66,0.38,10.0,5.0,0.7,20.0,16,-24.0,0.0,25,64,56,1,1,2022-2023,Schalke,0.104,,,1.0,0.6,0.1208080808080808,64,3,1362.622028216096,1436.8533998491007,1.9235275648007826,0.8465726753003421,0.6123609845838414,0.24336516213807943,0.14424011576748186
817,57,0,1,0.41,490,0.87,12,2,10,0.57,95,3,4,10,False,Home,1.4,0.71,0.49,9.0,5.0,0.8,20.0,16,-12.0,0.0,25,57,71,0,1,2022-2023,VfB Stuttgart,0.432,2.0,1.4,,,0.0997877939054409,71,4,1414.1916998440097,1535.5425065940062,1.7268051392013672,1.337623912192023,0.4514049295741578,0.26572904392800106,0.2828508507250625
824,58,1,1,1.65,413,0.69,11,5,6,0.53,116,5,0,10,False,Away,1.4,0.79,0.58,9.0,3.0,0.8,45.0,3,4.0,1.0,25,70,58,1,1,2022-2023,Freiburg,0.1580000000000003,,,1.0,0.8,0.1377777777777777,70,5,1586.842305432243,1529.7481125346865,1.4506309746365214,1.237608957851439,0.4032863890239046,0.2916010631050579,0.3051087245548235
816,59,2,2,0.99,354,0.76,6,3,3,0.4,113,5,0,12,False,Away,1.2,1.84,0.53,12.0,6.0,0.79,30.0,10,-9.0,0.0,25,68,59,2,2,2022-2023,Werder Bremen,0.0419999999999999,,,1.0,1.0,0.0950980392156863,68,3,1413.0786942957925,1484.9664401165508,1.959155066816089,1.4187044542793397,0.48846545176373163,0.24594820498812714,0.2655445834814859
820,60,1,3,0.93,327,0.77,11,5,6,0.5,107,9,1,11,False,Away,1.8,1.42,0.44,10.0,4.0,0.56,21.0,15,-16.0,0.0,25,62,60,3,1,2022-2023,Hertha Berlin,0.3779999999999998,,,0.0,0.8,0.14532722179781,62,4,1410.6233387155548,1399.0190208403635,2.1395049309763823,1.192244547381444,0.5772075583764555,0.23011882771196557,0.19259249924801383
821,61,1,6,1.51,396,0.86,11,5,6,0.38,71,6,0,10,False,Away,0.6,0.69,0.61,11.0,5.0,0.77,27.0,12,-6.0,0.0,25,67,61,6,1,2022-2023,Cologne,-0.2979999999999999,,,0.0,0.2,0.0666666666666666,67,8,1476.7001672199158,1656.9603784025078,2.563047626653743,0.9768830202404655,0.7052831199978787,0.18249691710981186,0.11188346186145898
820,62,3,1,2.59,288,0.75,15,7,8,0.5,119,8,3,10,True,Home,0.4,0.71,0.42,12.0,1.0,0.75,19.0,18,-14.0,0.0,25,62,60,3,1,2022-2023,Hoffenheim,-0.3180000000000001,0.0,1.0,,,0.0348484848484848,60,10,1399.0190208403635,1410.6233387155548,2.1395049309763823,1.192244547381444,0.5772075583764555,0.23011882771196557,0.19259249924801383
822,63,2,0,1.31,275,0.7,14,3,11,0.42,108,3,1,19,True,Home,0.6,1.29,0.45,11.0,2.0,0.72,45.0,3,8.0,0.0,25,63,65,2,0,2022-2023,Union Berlin,-0.2999999999999998,2.0,1.4,,,0.0753246753246753,65,4,1599.854898026662,1548.462161507831,1.3049633187169074,1.3348821967635964,0.3447067754036648,0.29665852124462183,0.35863201013841833
818,64,1,1,0.48,260,0.68,9,3,6,0.47,88,9,1,11,False,Home,1.4,2.59,0.39,13.0,6.0,0.75,27.0,12,-13.0,0.0,25,64,56,1,1,2022-2023,Augsburg,-0.112,4.0,1.0,,,0.123065823065823,56,3,1436.8533998491007,1362.622028216096,1.9235275648007826,0.8465726753003421,0.6123609845838414,0.24336516213807943,0.14424011576748186
822,65,0,2,2.82,495,0.85,20,6,14,0.58,105,7,0,15,False,Away,1.2,0.78,0.51,10.0,1.0,0.78,40.0,6,12.0,0.0,25,63,65,2,0,2022-2023,Eintracht Frankfurt,0.216,,,0.0,1.0,0.1185858585858585,63,10,1548.462161507831,1599.854898026662,1.3049633187169074,1.3348821967635964,0.3447067754036648,0.29665852124462183,0.35863201013841833
821,67,6,1,3.35,727,0.9,11,8,3,0.62,112,1,0,7,True,Home,2.2,1.96,0.62,20.0,8.0,0.86,50.0,2,19.0,0.0,25,67,61,6,1,2022-2023,Borussia Dortmund,0.3460000000000001,5.0,3.6,,,0.1688917306052856,61,5,1656.9603784025078,1476.7001672199158,2.563047626653743,0.9768830202404655,0.7052831199978787,0.18249691710981186,0.11188346186145898
816,68,2,2,2.77,549,0.84,21,9,12,0.6,96,6,4,9,False,Home,0.8,1.32,0.36,7.0,3.0,0.77,30.0,10,-4.0,0.0,25,68,59,2,2,2022-2023,Borussia Mönchengladbach,-0.4539999999999999,2.0,1.8,,,0.0638655462184873,59,6,1484.9664401165508,1413.0786942957925,1.959155066816089,1.4187044542793397,0.48846545176373163,0.24594820498812714,0.2655445834814859
819,69,0,1,1.75,511,0.87,22,9,13,0.61,84,7,0,8,False,Away,2.0,1.8,0.64,14.0,9.0,0.89,45.0,3,20.0,1.0,25,75,69,1,0,2022-2023,RB Leipzig,0.1999999999999998,,,3.0,2.4,0.1528734827264239,75,9,1626.6721400582169,1427.2012374794672,0.9587001400345704,2.0745731484066603,0.15193622180212485,0.23055305067830845,0.6174479182096599
824,70,1,1,0.75,370,0.68,10,6,4,0.47,110,3,2,18,False,Home,2.4,0.53,0.56,7.0,3.0,0.75,36.0,7,4.0,0.0,25,70,58,1,1,2022-2023,Mainz,0.7980000000000002,4.0,2.8,,,0.1943681318681319,58,8,1529.7481125346865,1586.842305432243,1.4506309746365214,1.237608957851439,0.4032863890239046,0.2916010631050579,0.3051087245548235
